Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2017;21;ARQUITETURA E URBANISMO;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;8264;Educação Presencial;2800308;Aracaju;SE;247;237;"51,6148";"1,9721";"44,2401";"2,0734";"2,048";3;
2017;21;ARQUITETURA E URBANISMO;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;UNICEUB;Centro Universitário;Privada sem fins lucrativos;21538;Educação Presencial;5300108;Brasília;DF;262;218;"50,6977";"1,8362";"42,0381";"1,7996";"1,8087";2;
2017;21;ARQUITETURA E URBANISMO;402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;UNICEUB;Centro Universitário;Privada sem fins lucrativos;1282869;Educação Presencial;5300108;Brasília;DF;7;7;"42,7";"0,6511";"37,1714";"1,1944";"1,0586";2;
2017;21;ARQUITETURA E URBANISMO;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Universidade;Privada sem fins lucrativos;1111011;Educação Presencial;5300108;Brasília;DF;142;133;"51,7534";"1,9926";"45,7624";"2,2627";"2,1952";3;
2017;21;ARQUITETURA E URBANISMO;410;FACULDADE DE CIÊNCIAS HUMANAS ESUDA;FCHE;Faculdade;Privada sem fins lucrativos;8475;Educação Presencial;2611606;Recife;PE;229;209;"50,0823";"1,745";"39,6756";"1,5058";"1,5656";2;
2017;21;ARQUITETURA E URBANISMO;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;1107857;Educação Presencial;3550308;São Paulo;SP;44;44;"46,1409";"1,161";"44,1364";"2,0605";"1,8356";2;
2017;21;ARQUITETURA E URBANISMO;420;UNIVERSIDADE DE MARÍLIA;UNIMAR;Universidade;Privada com fins lucrativos;8683;Educação Presencial;3529005;Marília;SP;80;69;"52,7797";"2,1447";"36,7188";"1,1381";"1,3897";2;
2017;21;ARQUITETURA E URBANISMO;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;49506;Educação Presencial;4317400;Santiago;RS;25;25;"54,816";"2,4464";"45,964";"2,2878";"2,3274";3;
2017;21;ARQUITETURA E URBANISMO;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;1126141;Educação Presencial;4317509;Santo Ângelo;RS;27;27;"59,0185";"3,0691";"53,4593";"3,2198";"3,1821";4;
2017;21;ARQUITETURA E URBANISMO;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;1170808;Educação Presencial;4308508;Frederico Westphalen;RS;39;37;"55,8541";"2,6002";"48,5297";"2,6068";"2,6052";3;
2017;21;ARQUITETURA E URBANISMO;426;UNIVERSIDADE FRANCISCANA;UNIFRA;Universidade;Privada sem fins lucrativos;64873;Educação Presencial;4316907;Santa Maria;RS;55;53;"56,7415";"2,7317";"47,5811";"2,4888";"2,5496";3;
2017;21;ARQUITETURA E URBANISMO;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Centro Universitário;Privada sem fins lucrativos;8939;Educação Presencial;4113700;Londrina;PR;99;88;"56,8136";"2,7424";"50,35";"2,8332";"2,8105";3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;53274;Educação Presencial;4128104;Umuarama;PR;64;59;"57,7322";"2,8785";"45,439";"2,2225";"2,3865";3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;61696;Educação Presencial;4104808;Cascavel;PR;65;62;"57,4194";"2,8321";"42,4758";"1,854";"2,0985";3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;1112099;Educação Presencial;4108403;Francisco Beltrão;PR;87;86;"55,8988";"2,6068";"48,0105";"2,5422";"2,5584";3;
2017;21;ARQUITETURA E URBANISMO;437;UNIVERSIDADE PARANAENSE;UNIPAR;Universidade;Privada sem fins lucrativos;1190132;Educação Presencial;4118402;Paranavaí;PR;48;46;"49,913";"1,7199";"37,1783";"1,1952";"1,3264";2;
2017;21;ARQUITETURA E URBANISMO;441;UNIVERSIDADE DO CONTESTADO;UNC;Universidade;Privada sem fins lucrativos;119858;Educação Presencial;4204806;Curitibanos;SC;34;31;"50,7419";"1,8427";"35,7065";"1,0122";"1,2198";2;
2017;21;ARQUITETURA E URBANISMO;446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;Universidade;Privada sem fins lucrativos;18051;Educação Presencial;4306106;Cruz Alta;RS;66;66;"50,4409";"1,7981";"42,8727";"1,9033";"1,877";2;
2017;21;ARQUITETURA E URBANISMO;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Centro Universitário;Privada com fins lucrativos;9264;Educação Presencial;4314902;Porto Alegre;RS;176;162;"54,7537";"2,4372";"47,6716";"2,5001";"2,4844";3;
2017;21;ARQUITETURA E URBANISMO;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;9275;Educação Presencial;4304606;Canoas;RS;35;33;"46,2061";"1,1706";"43,4333";"1,9731";"1,7725";2;
2017;21;ARQUITETURA E URBANISMO;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;20973;Educação Presencial;4321501;Torres;RS;77;70;"56,1929";"2,6504";"55,1057";"3,4245";"3,231";4;
2017;21;ARQUITETURA E URBANISMO;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Privada sem fins lucrativos;59536;Educação Presencial;4316907;Santa Maria;RS;28;27;"52,0185";"2,0319";"51,7111";"3,0024";"2,7598";3;
2017;21;ARQUITETURA E URBANISMO;450;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;CEULJI/ULBRA;Centro Universitário;Privada sem fins lucrativos;118388;Educação Presencial;1100122;Ji-Paraná;RO;72;71;"49,0352";"1,5898";"31,9493";"0,545";"0,8062";1;
2017;21;ARQUITETURA E URBANISMO;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;Centro Universitário;Privada sem fins lucrativos;9430;Educação Presencial;1302603;Manaus;AM;5;5;"46,6";"1,229";"35,38";"0,9716";"1,036";2;
2017;21;ARQUITETURA E URBANISMO;453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;CEULP;Centro Universitário;Privada sem fins lucrativos;1187695;Educação Presencial;1721000;Palmas;TO;26;24;"50,1792";"1,7593";"51,1667";"2,9347";"2,6409";3;
2017;21;ARQUITETURA E URBANISMO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;5738;Educação Presencial;3547809;Santo André;SP;49;42;"45,019";"0,9948";"38,75";"1,3907";"1,2917";2;
2017;21;ARQUITETURA E URBANISMO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;44878;Educação Presencial;3548708;São Bernardo do Campo;SP;70;67;"48,0164";"1,4389";"35,6657";"1,0071";"1,1151";2;
2017;21;ARQUITETURA E URBANISMO;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO;UNIAN - SP;Universidade;Privada com fins lucrativos;44880;Educação Presencial;3534401;Osasco;SP;47;45;"45,7156";"1,098";"40,2";"1,571";"1,4527";2;
2017;21;ARQUITETURA E URBANISMO;458;UNIVERSIDADE IBIRAPUERA;UNIB;Universidade;Privada sem fins lucrativos;9552;Educação Presencial;3550308;São Paulo;SP;19;18;"45,3";"1,0364";"34,75";"0,8933";"0,929";1;
2017;21;ARQUITETURA E URBANISMO;460;FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FAAP;Faculdade;Privada sem fins lucrativos;9602;Educação Presencial;3550308;São Paulo;SP;83;80;"51,34";"1,9313";"48,1588";"2,5607";"2,4033";3;
2017;21;ARQUITETURA E URBANISMO;466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;Universidade;Privada com fins lucrativos;101630;Educação Presencial;3550308;São Paulo;SP;598;423;"53,5652";"2,2611";"45,2617";"2,2004";"2,2156";3;
2017;21;ARQUITETURA E URBANISMO;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;Universidade;Privada com fins lucrativos;1180833;Educação Presencial;3301702;Duque de Caxias;RJ;61;56;"51,7161";"1,9871";"42,6732";"1,8785";"1,9057";2;
2017;21;ARQUITETURA E URBANISMO;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Privada sem fins lucrativos;9822;Educação Presencial;3518800;Guarulhos;SP;157;142;"45,657";"1,0893";"36,5486";"1,1169";"1,11";2;
2017;21;ARQUITETURA E URBANISMO;482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;Universidade;Privada sem fins lucrativos;64975;Educação Presencial;4204608;Criciúma;SC;68;53;"49,7943";"1,7023";"47,134";"2,4332";"2,2505";3;
2017;21;ARQUITETURA E URBANISMO;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;19460;Educação Presencial;4218707;Tubarão;SC;52;41;"58,2244";"2,9514";"46,6293";"2,3705";"2,5157";3;
2017;21;ARQUITETURA E URBANISMO;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;19471;Educação Presencial;4205407;Florianópolis;SC;72;72;"59,1958";"3,0954";"52,8528";"3,1444";"3,1321";4;
2017;21;ARQUITETURA E URBANISMO;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;10149;Educação Presencial;3516200;Franca;SP;58;58;"49,4293";"1,6482";"46,5328";"2,3585";"2,1809";3;
2017;21;ARQUITETURA E URBANISMO;502;CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU;CSJT;Centro Universitário;Privada com fins lucrativos;1204495;Educação Presencial;3548500;Santos;SP;14;12;"55,75";"2,5848";"43,35";"1,9627";"2,1182";3;
2017;21;ARQUITETURA E URBANISMO;513;UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;Universidade;Privada sem fins lucrativos;65152;Educação Presencial;3127701;Governador Valadares;MG;82;73;"50,3575";"1,7858";"39,3644";"1,4671";"1,5467";2;
2017;21;ARQUITETURA E URBANISMO;515;CENTRO UNIVERSITÁRIO ANHANGUERA DE NITERÓI;UNIAN-RJ;Centro Universitário;Privada com fins lucrativos;20148;Educação Presencial;3303302;Niterói;RJ;127;97;"47,1443";"1,3097";"36,5567";"1,1179";"1,1659";2;
2017;21;ARQUITETURA E URBANISMO;518;CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL;UDF;Centro Universitário;Privada com fins lucrativos;1205875;Educação Presencial;5300108;Brasília;DF;44;43;"47,0907";"1,3017";"41,4814";"1,7303";"1,6232";2;
2017;21;ARQUITETURA E URBANISMO;521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Universidade;Privada com fins lucrativos;10585;Educação Presencial;3530607;Mogi das Cruzes;SP;133;113;"48,8717";"1,5656";"40,5796";"1,6182";"1,605";2;
2017;21;ARQUITETURA E URBANISMO;526;CENTRO UNIVERSITÁRIO BRAZ CUBAS;;Centro Universitário;Privada com fins lucrativos;10737;Educação Presencial;3530607;Mogi das Cruzes;SP;83;76;"50,925";"1,8699";"43,3342";"1,9607";"1,938";2;
2017;21;ARQUITETURA E URBANISMO;527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PUC GOIÁS;Universidade;Privada sem fins lucrativos;10800;Educação Presencial;5208707;Goiânia;GO;275;235;"58,8213";"3,0399";"50,0928";"2,8012";"2,8608";3;
2017;21;ARQUITETURA E URBANISMO;528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;Universidade;Privada sem fins lucrativos;59962;Educação Presencial;3304557;Rio de Janeiro;RJ;142;123;"60,1163";"3,2317";"55,2138";"3,438";"3,3864";4;
2017;21;ARQUITETURA E URBANISMO;555;UNIVERSIDADE DE FORTALEZA;UNIFOR;Universidade;Privada sem fins lucrativos;18324;Educação Presencial;2304400;Fortaleza;CE;431;364;"57,5217";"2,8473";"52,1549";"3,0576";"3,005";4;
2017;21;ARQUITETURA E URBANISMO;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pública Estadual;11891;Educação Presencial;2111300;São Luís;MA;107;106;"59,4226";"3,129";"56,1264";"3,5515";"3,4458";4;
2017;21;ARQUITETURA E URBANISMO;569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;Universidade;Pública Federal;12002;Educação Presencial;1501402;Belém;PA;96;65;"62,4831";"3,5824";"57,0815";"3,6702";"3,6483";4;
2017;21;ARQUITETURA E URBANISMO;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Universidade;Pública Federal;12343;Educação Presencial;2408102;Natal;RN;46;45;"65,9356";"4,094";"65,6733";"4,7387";"4,5775";5;
2017;21;ARQUITETURA E URBANISMO;571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;Universidade;Pública Federal;12567;Educação Presencial;4106902;Curitiba;PR;124;120;"67,89";"4,3836";"67,775";5;"4,8459";5;
2017;21;ARQUITETURA E URBANISMO;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pública Federal;12697;Educação Presencial;3303302;Niterói;RJ;72;65;"61,9431";"3,5024";"58,4554";"3,8411";"3,7564";4;
2017;21;ARQUITETURA E URBANISMO;573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;Universidade;Pública Federal;12830;Educação Presencial;3205309;Vitória;ES;113;94;"60,3149";"3,2612";"56,2362";"3,5651";"3,4891";4;
2017;21;ARQUITETURA E URBANISMO;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pública Federal;49813;Educação Presencial;3305554;Seropédica;RJ;91;91;"56,6725";"2,7215";"50,8857";"2,8998";"2,8552";3;
2017;21;ARQUITETURA E URBANISMO;575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;Universidade;Pública Federal;12942;Educação Presencial;3106200;Belo Horizonte;MG;259;253;"69,3079";"4,5937";"64,6573";"4,6123";"4,6077";5;
2017;21;ARQUITETURA E URBANISMO;576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;Universidade;Pública Federal;13114;Educação Presencial;3136702;Juiz de Fora;MG;89;75;"61,0973";"3,3771";"58,332";"3,8257";"3,7136";4;
2017;21;ARQUITETURA E URBANISMO;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;13194;Educação Presencial;2704302;Maceió;AL;86;83;"55,7735";"2,5883";"53,7386";"3,2545";"3,088";4;
2017;21;ARQUITETURA E URBANISMO;577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;Universidade;Pública Federal;101932;Educação Presencial;2700300;Arapiraca;AL;65;65;"51,3708";"1,9359";"42,8554";"1,9012";"1,9099";2;
2017;21;ARQUITETURA E URBANISMO;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;13266;Educação Presencial;2927408;Salvador;BA;218;178;"61,3629";"3,4165";"55,3702";"3,4574";"3,4472";4;
2017;21;ARQUITETURA E URBANISMO;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pública Federal;117044;Educação Presencial;2927408;Salvador;BA;37;30;"63,71";"3,7642";"55,3733";"3,4578";"3,5344";4;
2017;21;ARQUITETURA E URBANISMO;579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;Universidade;Pública Federal;13427;Educação Presencial;2507507;João Pessoa;PB;117;110;"57,9255";"2,9071";"55,9445";"3,5289";"3,3734";4;
2017;21;ARQUITETURA E URBANISMO;580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;Universidade;Pública Federal;13610;Educação Presencial;2611606;Recife;PE;297;276;"64,1786";"3,8337";"60,6417";"4,113";"4,0431";5;
2017;21;ARQUITETURA E URBANISMO;581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;Universidade;Pública Federal;13702;Educação Presencial;4314902;Porto Alegre;RS;105;103;"66,8175";"4,2247";"66,6087";"4,855";"4,6974";5;
2017;21;ARQUITETURA E URBANISMO;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pública Federal;13896;Educação Presencial;4316907;Santa Maria;RS;45;45;"63,1356";"3,6791";"63,6444";"4,4864";"4,2845";5;
2017;21;ARQUITETURA E URBANISMO;583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;Universidade;Pública Federal;13987;Educação Presencial;2304400;Fortaleza;CE;128;119;"66,2168";"4,1357";"62,7538";"4,3756";"4,3156";5;
2017;21;ARQUITETURA E URBANISMO;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pública Federal;122584;Educação Presencial;5208707;Goiânia;GO;36;30;"62,66";"3,6087";"59,2867";"3,9445";"3,8605";4;
2017;21;ARQUITETURA E URBANISMO;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;14215;Educação Presencial;4205407;Florianópolis;SC;113;112;"68,7223";"4,5069";"65,8652";"4,7625";"4,6986";5;
2017;21;ARQUITETURA E URBANISMO;586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;Universidade;Pública Federal;14333;Educação Presencial;3304557;Rio de Janeiro;RJ;149;132;"58,297";"2,9622";"56,3235";"3,576";"3,4225";4;
2017;21;ARQUITETURA E URBANISMO;586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;Universidade;Pública Federal;14338;Educação Presencial;3304557;Rio de Janeiro;RJ;9;6;"34,3";0;"27,5667";0;0;1;
2017;21;ARQUITETURA E URBANISMO;588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;Universidade;Pública Federal;120749;Educação Presencial;4106902;Curitiba;PR;104;101;"68,0812";"4,4119";"63,601";"4,481";"4,4637";5;
2017;21;ARQUITETURA E URBANISMO;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Centro Universitário;Privada sem fins lucrativos;43154;Educação Presencial;2704302;Maceió;AL;72;70;"47,0043";"1,2889";"43,3229";"1,9593";"1,7917";2;
2017;21;ARQUITETURA E URBANISMO;622;FACULDADES INTEGRADAS SILVA E SOUZA;FAU;Faculdade;Privada sem fins lucrativos;14903;Educação Presencial;3304557;Rio de Janeiro;RJ;46;45;"49,3511";"1,6366";"34,7622";"0,8948";"1,0803";2;
2017;21;ARQUITETURA E URBANISMO;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pública Federal;14978;Educação Presencial;4314407;Pelotas;RS;70;68;"63,4691";"3,7285";"56,9074";"3,6486";"3,6686";4;
2017;21;ARQUITETURA E URBANISMO;649;CENTRO UNIVERSITÁRIO DE UNIÃO DA VITÓRIA;UNIUV;Centro Universitário;Pública Municipal;118534;Educação Presencial;4128203;União da Vitória;PR;31;29;"38,8034";"0,0738";"35,2414";"0,9544";"0,7342";1;
2017;21;ARQUITETURA E URBANISMO;664;UNIVERSIDADE VILA VELHA;UVV;Universidade;Privada sem fins lucrativos;106552;Educação Presencial;3205200;Vila Velha;ES;55;51;"57,0294";"2,7744";"60,0706";"4,0419";"3,725";4;
2017;21;ARQUITETURA E URBANISMO;665;UNIVERSIDADE DE TAUBATÉ;UNITAU;Universidade;Pública Municipal;15356;Educação Presencial;3554102;Taubaté;SP;75;72;"54,5778";"2,4111";"44,6292";"2,1218";"2,1941";3;
2017;21;ARQUITETURA E URBANISMO;669;UNIVERSIDADE NILTON LINS;UNINILTONLINS;Universidade;Privada sem fins lucrativos;47716;Educação Presencial;1302603;Manaus;AM;70;64;"45,5672";"1,076";"35,0531";"0,931";"0,9672";2;
2017;21;ARQUITETURA E URBANISMO;670;UNIVERSIDADE SÃO FRANCISCO;USF;Universidade;Privada sem fins lucrativos;21608;Educação Presencial;3523404;Itatiba;SP;168;150;"56,2827";"2,6637";"46,6947";"2,3786";"2,4499";3;
2017;21;ARQUITETURA E URBANISMO;671;UNIVERSIDADE ANHANGUERA;UNIDERP;Universidade;Privada com fins lucrativos;15536;Educação Presencial;5002704;Campo Grande;MS;421;311;"45,1254";"1,0105";"34,782";"0,8972";"0,9256";1;
2017;21;ARQUITETURA E URBANISMO;673;CENTRO UNIVERSITÁRIO DA GRANDE DOURADOS;UNIGRAN;Centro Universitário;Privada sem fins lucrativos;15606;Educação Presencial;5003702;Dourados;MS;27;26;"49,6423";"1,6798";"54,45";"3,343";"2,9272";3;
2017;21;ARQUITETURA E URBANISMO;694;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;Universidade;Pública Federal;21543;Educação Presencial;5002704;Campo Grande;MS;89;81;"61,5086";"3,4381";"56,2284";"3,5642";"3,5326";4;
2017;21;ARQUITETURA E URBANISMO;707;CENTRO UNIVERSITÁRIO CENTRAL PAULISTA;UNICEP;Centro Universitário;Privada com fins lucrativos;68685;Educação Presencial;3548906;São Carlos;SP;30;28;"53,3179";"2,2244";"42,6143";"1,8712";"1,9595";3;
2017;21;ARQUITETURA E URBANISMO;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;18679;Educação Presencial;2408102;Natal;RN;191;159;"49,4075";"1,645";"39,4836";"1,4819";"1,5227";2;
2017;21;ARQUITETURA E URBANISMO;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Privada com fins lucrativos;1137423;Educação Presencial;2408003;Mossoró;RN;109;101;"48,9881";"1,5829";"39,0475";"1,4277";"1,4665";2;
2017;21;ARQUITETURA E URBANISMO;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pública Estadual;51628;Educação Presencial;5101704;Barra do Bugres;MT;77;73;"55,3068";"2,5191";"46,5288";"2,358";"2,3983";3;
2017;21;ARQUITETURA E URBANISMO;724;Centro Universitário FACEX;UNIFACEX;Centro Universitário;Privada sem fins lucrativos;1204846;Educação Presencial;2408102;Natal;RN;15;15;"54,3333";"2,3749";"48,4667";"2,599";"2,5429";3;
2017;21;ARQUITETURA E URBANISMO;738;CENTRO UNIVERSITÁRIO TERESA D'ÁVILA;FATEA;Centro Universitário;Privada sem fins lucrativos;1055349;Educação Presencial;3527207;Lorena;SP;82;79;"51,8696";"2,0098";"43,6633";"2,0017";"2,0037";3;
2017;21;ARQUITETURA E URBANISMO;780;UNIVERSIDADE DE CUIABÁ;UNIC/UNIME;Universidade;Privada com fins lucrativos;18471;Educação Presencial;5103403;Cuiabá;MT;141;118;"48,4822";"1,5079";"40,1644";"1,5666";"1,5519";2;
2017;21;ARQUITETURA E URBANISMO;789;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;Universidade;Pública Federal;97073;Educação Presencial;1400100;Boa Vista;RR;12;8;"61,225";"3,396";"50,7";"2,8767";"3,0065";4;
2017;21;ARQUITETURA E URBANISMO;794;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;UNIVAG;Centro Universitário;Privada sem fins lucrativos;1192255;Educação Presencial;5108402;Várzea Grande;MT;16;16;"62,7063";"3,6155";"49,5125";"2,729";"2,9506";4;
2017;21;ARQUITETURA E URBANISMO;798;FACULDADES INTEGRADAS DE ARACRUZ;FAACZ;Faculdade;Privada sem fins lucrativos;50071;Educação Presencial;3200607;Aracruz;ES;37;35;"57,52";"2,8471";"47,1057";"2,4297";"2,5341";3;
2017;21;ARQUITETURA E URBANISMO;823;UNIVERSIDADE DO CEUMA - UNICEUMA;UNICEUMA;Universidade;Privada sem fins lucrativos;55336;Educação Presencial;2111300;São Luís;MA;121;99;"47,9061";"1,4225";"38,2333";"1,3264";"1,3505";2;
2017;21;ARQUITETURA E URBANISMO;830;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;Universidade;Pública Federal;94451;Educação Presencial;1600303;Macapá;AP;98;82;"56,2866";"2,6643";"44,2707";"2,0772";"2,224";3;
2017;21;ARQUITETURA E URBANISMO;861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;Faculdade;Privada com fins lucrativos;90644;Educação Presencial;1600303;Macapá;AP;147;134;"48,6299";"1,5298";"39,3045";"1,4596";"1,4772";2;
2017;21;ARQUITETURA E URBANISMO;878;CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS;UNILESTEMG;Centro Universitário;Privada sem fins lucrativos;43993;Educação Presencial;3119401;Coronel Fabriciano;MG;61;61;"55,3918";"2,5317";"46,3098";"2,3308";"2,381";3;
2017;21;ARQUITETURA E URBANISMO;952;UNIVERSIDADE SANTA CECÍLIA;UNISANTA;Universidade;Privada sem fins lucrativos;18460;Educação Presencial;3548500;Santos;SP;55;54;"49,813";"1,7051";"40,3093";"1,5846";"1,6147";2;
2017;21;ARQUITETURA E URBANISMO;1038;FACULDADES INTEGRADAS DE TRÊS LAGOAS;AEMS;Faculdade;Privada sem fins lucrativos;1175586;Educação Presencial;5008305;Três Lagoas;MS;30;24;"58,5083";"2,9935";"37,3125";"1,2119";"1,6573";2;
