Ano;Codigo da Area;Area de Avaliacao;Grau Academico;Codigo da IES;Nome da IES*;Sigla da IES*;Organizacao Academica;Categoria Administrativa;Codigo do Curso;Modalidade de Ensino;Codigo do Municipio**;Municipio do Curso**;Sigla da UF** ;NUMERO de Concluintes Inscritos;NUMERO  de Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Continuo);Conceito Enade (Faixa);Observacao
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5370;Centro Universitario Doctum de Teofilo Otoni;UNIDOCTUM;Centro Universitario;Privada sem fins lucrativos;1525885;Educacao a Distancia;3168606;Teofilo Otoni;MG;15;10;"35,37";"2,921";"25,4";"1,74";"2,036";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5387;FACULDADE IMPACTA;IMPACTA;Faculdade;Privada sem fins lucrativos;71514;Educacao Presencial;3550308;Sao Paulo;SP;186;155;"29,23";"1,953";"24,175";"1,566";"1,663";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5387;FACULDADE IMPACTA;IMPACTA;Faculdade;Privada sem fins lucrativos;1368761;Educacao a Distancia;3550308;Sao Paulo;SP;186;138;"32,441";"2,459";"26,878";"1,951";"2,078";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5403;CENTRO UNIVERSITARIO OPET;Uniopet;Centro Universitario;Privada com fins lucrativos;48895;Educacao Presencial;4106902;Curitiba;PR;50;35;"33,214";"2,581";"31,617";"2,626";"2,615";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5403;CENTRO UNIVERSITARIO OPET;Uniopet;Centro Universitario;Privada com fins lucrativos;1503444;Educacao a Distancia;4106902;Curitiba;PR;7;5;"18,12";"0,201";"24,3";"1,584";"1,238";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5591;FACULDADES INTEGRADAS CAMOES;FICA;Faculdade;Privada com fins lucrativos;107836;Educacao Presencial;4106902;Curitiba;PR;20;12;"30,658";"2,178";"27,141";"1,989";"2,036";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5627;FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE;FATEC;Faculdade;Publica Estadual;1209155;Educacao Presencial;3541406;Presidente Prudente;SP;65;45;"32,28";"2,434";"32,777";"2,792";"2,702";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5633;FACULDADE DE TECNOLOGIA DE BRAGANCA PAULISTA;;Faculdade;Publica Estadual;1442103;Educacao Presencial;3507605;Braganca Paulista;SP;28;22;"29,554";"2,004";"33,64";"2,915";"2,687";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5668;FACULDADE ANHANGUERA DE JOINVILLE;;Faculdade;Privada com fins lucrativos;101362;Educacao Presencial;4209102;Joinville;SC;7;4;"25,3";"1,333";"18,9";"0,814";"0,944";1;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;5669;CENTRO UNIVERSITARIO ETEP;;Centro Universitario;Privada com fins lucrativos;112984;Educacao Presencial;3549904;Sao Jose dos Campos;SP;25;11;"29,536";"2,001";"27,772";"2,079";"2,059";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;10116;FACULDADE DE TECNOLOGIA SENAI MATO GROSSO;FATEC SENAI MT;Faculdade;Privada sem fins lucrativos;5001172;Educacao Presencial;5103403;Cuiaba;MT;26;16;"29,675";"2,023";"27,025";"1,972";"1,985";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;10323;FACULDADE DE TECNOLOGIA BANDEIRANTES;BANDTEC;Faculdade;Privada com fins lucrativos;1001938;Educacao Presencial;3550308;Sao Paulo;SP;92;87;"33,881";"2,686";"34,249";"3,001";"2,922";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;12523;Faculdade da Serra Gaucha de Bento Goncalves;;Faculdade;Privada com fins lucrativos;1039284;Educacao Presencial;4302105;Bento Goncalves;RS;5;4;"31,4";"2,295";"40,675";"3,917";"3,511";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;12784;FACULDADE DE TECNOLOGIA FTEC;FTEC Novo Hamburgo;Faculdade;Privada com fins lucrativos;1101541;Educacao Presencial;4313409;Novo Hamburgo;RS;6;4;"46,475";"4,671";"45,775";"4,643";"4,65";5;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;13106;FACULDADE DE TECNOLOGIA LOURENCO FILHO;FATEC FLF;Faculdade;Privada com fins lucrativos;1053121;Educacao Presencial;2304400;Fortaleza;CE;13;11;"34,609";"2,801";"32,8";"2,795";"2,796";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;13359;FACULDADE IDEAU DE BAGE;IDEAU;Faculdade;Privada com fins lucrativos;1055551;Educacao Presencial;4301602;Bage;RS;3;3;"35,233";"2,899";"28,9";"2,239";"2,404";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;13796;FACULDADE DE PORTO FELIZ;;Faculdade;Privada com fins lucrativos;1073542;Educacao Presencial;3540606;Porto Feliz;SP;4;2;"35,25";"2,902";"20,85";"1,092";"1,545";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;13944;FACULDADE DE ADMINISTRACAO E NEGOCIOS;FAN;Faculdade;Privada com fins lucrativos;1303985;Educacao Presencial;2704302;Maceio;AL;1;1;;;;;;SC;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14248;Faculdade Presidente Antonio Carlos de Uberlandia;;Faculdade;Privada sem fins lucrativos;1085586;Educacao Presencial;3170206;Uberlandia;MG;12;12;"35,083";"2,876";"35,683";"3,206";"3,123";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14403;CENTRO UNIVERSITARIO DO PARANA;UNIPA;Faculdade;Privada com fins lucrativos;1204010;Educacao Presencial;4106902;Curitiba;PR;24;20;"29,94";"2,065";"36,285";"3,291";"2,985";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14429;FACULDADE PITAGORAS DE MACEIO;;Faculdade;Privada com fins lucrativos;1299624;Educacao Presencial;2704302;Maceio;AL;10;8;"28,95";"1,909";"23,4";"1,456";"1,569";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14509;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO";IFBAIANO;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1103633;Educacao Presencial;2907509;Catu;BA;6;5;"36,32";"3,071";"45,98";"4,673";"4,272";5;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14509;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO";IFBAIANO;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1163800;Educacao Presencial;2911709;Guanambi;BA;26;15;"36,733";"3,136";"31,933";"2,671";"2,787";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1268162;Educacao Presencial;4118402;Paranavai;PR;10;1;;;;;;SC;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1268163;Educacao Presencial;4108304;Foz do Iguacu;PR;18;14;"33,292";"2,593";"39,6";"3,764";"3,471";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1313181;Educacao Presencial;4110706;Irati;PR;12;5;"22,22";"0,848";"27,72";"2,071";"1,765";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1313182;Educacao Presencial;4118204;Paranagua;PR;16;6;"32,816";"2,518";"42,016";"4,108";"3,71";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1313184;Educacao Presencial;4127106;Telemaco Borba;PR;20;17;"30,582";"2,166";"28,517";"2,185";"2,18";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1313188;Educacao Presencial;4102000;Assis Chateaubriand;PR;26;14;"30,664";"2,179";"29,757";"2,361";"2,316";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1404236;Educacao Presencial;4128104;Umuarama;PR;20;16;"34,368";"2,763";"30,8";"2,51";"2,573";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1445834;Educacao Presencial;4104808;Cascavel;PR;11;9;"48,555";5;"40,511";"3,893";"4,17";5;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14724;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARANA";IFPR;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1454054;Educacao Presencial;4105805;Colombo;PR;16;16;"32,718";"2,503";"26,543";"1,903";"2,053";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14927;FACULDADE UNICA DE FORMACAO E ENSINO;FUNIFE;Faculdade;Privada com fins lucrativos;1110366;Educacao Presencial;3204708;Sao Gabriel da Palha;ES;17;16;"32,256";"2,43";"27,487";"2,038";"2,136";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;14947;FACULDADE DE CIENCIAS DO TOCANTINS;FACIT;Faculdade;Privada com fins lucrativos;1199657;Educacao Presencial;1702109;Araguaina;TO;8;8;"23,137";"0,992";"25,962";"1,821";"1,614";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15383;FACULDADE PARA O DESENVOLVIMENTO SUSTENTAVEL DA AMAZONIA;FADESA;Faculdade;Privada com fins lucrativos;1321639;Educacao Presencial;1505536;Parauapebas;PA;3;0;;;;;;;Curso para o qual estatisticamente nao foi possivel calcular o indicador
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15520;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL";IFMS;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1153960;Educacao Presencial;5003207;Corumba;MS;23;20;"36,465";"3,093";"26,08";"1,837";"2,151";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15520;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL";IFMS;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1153961;Educacao Presencial;5006200;Nova Andradina;MS;14;13;"40,553";"3,738";"29,876";"2,378";"2,718";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15520;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL";IFMS;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1313944;Educacao Presencial;5008305;Tres Lagoas;MS;21;14;"28,978";"1,913";"28,407";"2,169";"2,105";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15520;"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL";IFMS;"Instituto Federal de Educacao, Ciencia e Tecnologia";Publica Federal;1342766;Educacao Presencial;5005707;Navirai;MS;9;8;"36,312";"3,069";"38,687";"3,634";"3,493";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15576;Faculdade de Tecnologia de Mogi das Cruzes;FATEC-MC;Faculdade;Publica Estadual;1150467;Educacao Presencial;3530607;Mogi das Cruzes;SP;173;121;"36,603";"3,115";"39,531";"3,754";"3,594";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15581;Faculdade de Tecnologia de Sao Jose dos Campos - Jessen Vidal;FATECSJCAMPOS;Faculdade;Publica Estadual;1160224;Educacao Presencial;3549904;Sao Jose dos Campos;SP;73;45;"32,895";"2,531";"35,917";"3,239";"3,062";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15680;Fatec Cruzeiro - Prof. Waldomiro May;;Faculdade;Publica Estadual;1268536;Educacao Presencial;3513405;Cruzeiro;SP;43;38;"33,218";"2,582";"30,592";"2,48";"2,506";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15688;FACULDADE DE TECONOLOGIA DA ZONA SUL;FATEC ZONASUL;Faculdade;Publica Estadual;1150438;Educacao Presencial;3550308;Sao Paulo;SP;71;47;"41,365";"3,866";"37,223";"3,425";"3,535";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15693;Faculdade de Tecnologia de Itapetininga - Prof.Antonio Belizandro Barbosa Rezende;Fatec - Itapetininga;Faculdade;Publica Estadual;1149897;Educacao Presencial;3522307;Itapetininga;SP;65;57;"34,359";"2,761";"27,833";"2,087";"2,256";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15695;Faculdade de Tecnologia Dom Amaury Castanho;Fatec Itu;Faculdade;Publica Estadual;1152201;Educacao Presencial;3523909;Itu;SP;62;38;"31,844";"2,365";"30,205";"2,425";"2,41";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15708;Faculdade de Tecnologia Dr. Thomaz Novelino;FATEC Franca;Faculdade;Publica Estadual;1151449;Educacao Presencial;3516200;Franca;SP;72;47;"33,929";"2,694";"31,968";"2,676";"2,681";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15714;Fatec Arthur Azevedo - Mogi Mirim;FATECMM;Faculdade;Publica Estadual;1150302;Educacao Presencial;3530805;Mogi Mirim;SP;66;55;"34,727";"2,819";"33,45";"2,888";"2,87";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15715;FACULDADE DE TECNOLOGIA PROFESSOR ANTONIO SEABRA;FATEC LINS;Faculdade;Publica Estadual;1215132;Educacao Presencial;3527108;Lins;SP;38;18;"30,772";"2,196";"33,227";"2,856";"2,691";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15745;Faculdade de Tecnologia de Sao Caetano do Sul;FATEC SCS;Faculdade;Publica Estadual;1149689;Educacao Presencial;3548807;Sao Caetano do Sul;SP;73;63;"37,587";"3,27";"37,066";"3,403";"3,37";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15746;Faculdade de Tecnologia do Ipiranga;FATECIPI;Faculdade;Publica Estadual;1150259;Educacao Presencial;3550308;Sao Paulo;SP;106;74;"43,56";"4,212";"37,07";"3,403";"3,605";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;15769;Faculdade de Tecnologia de Jales;Fatec Jales;Faculdade;Publica Estadual;1457365;Educacao Presencial;3524808;Jales;SP;25;19;"39,847";"3,627";"34,905";"3,095";"3,228";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;16395;Faculdade de Tecnologia de Carapicuiba;FATEC;Faculdade;Publica Estadual;1183690;Educacao Presencial;3510609;Carapicuiba;SP;119;61;"35,585";"2,955";"36,193";"3,278";"3,197";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;17632;Faculdade CESUMAR de Londrina;FAC-CESUMAR;Faculdade;Privada com fins lucrativos;1187614;Educacao Presencial;4113700;Londrina;PR;8;8;"38,025";"3,339";"37,087";"3,406";"3,389";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;17854;FACULDADE CAPITAL FEDERAL;FECAF;Faculdade;Privada com fins lucrativos;1365706;Educacao Presencial;3552809;Taboao da Serra;SP;17;16;"31,256";"2,272";"23,993";"1,54";"1,723";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;18049;Faculdade de Tecnologia de Taubate;FATEC TAUBATE;Faculdade;Publica Estadual;1321335;Educacao Presencial;3554102;Taubate;SP;53;47;"37,995";"3,335";"30,97";"2,534";"2,734";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;18114;Faculdade Fasipe Mato Grosso;FFMT;Faculdade;Privada com fins lucrativos;1207269;Educacao Presencial;5103403;Cuiaba;MT;4;3;"23,466";"1,044";"28,233";"2,144";"1,869";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;19512;Centro Universitario Imepac - Araguari;;Centro Universitario;Privada com fins lucrativos;1370858;Educacao a Distancia;3103504;Araguari;MG;7;0;;;;;;SC;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;19739;Faculdade de Tecnologia de Campinas;FATEC CAMPINAS;Faculdade;Publica Estadual;1382749;Educacao Presencial;3509502;Campinas;SP;37;30;"38,016";"3,338";"38,436";"3,598";"3,533";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;19793;FACULDADE FADAM DE MARACANAU;FADAM;Faculdade;Privada com fins lucrativos;1304924;Educacao Presencial;2304400;Fortaleza;CE;8;7;"31,328";"2,284";"26,6";"1,911";"2,005";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;20570;Faculdade Alpha;Alpha;Faculdade;Privada com fins lucrativos;1333186;Educacao Presencial;2611606;Recife;PE;7;7;"32,342";"2,444";"28,757";"2,219";"2,275";3;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;20666;Faculdade ELO;FAELO;Faculdade;Privada com fins lucrativos;1331580;Educacao Presencial;2611606;Recife;PE;6;6;"21,95";"0,805";"20,533";"1,047";"0,987";2;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;21713;Faculdade de Tecnologia - Fatec de Ribeirao Preto;;Faculdade;Publica Estadual;1386426;Educacao Presencial;3543402;Ribeirao Preto;SP;59;45;"36,977";"3,174";"39,528";"3,753";"3,609";4;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;22089;Faculdade INSTED;;Faculdade;Privada sem fins lucrativos;1385021;Educacao Presencial;5002704;Campo Grande;MS;2;0;;;;;;SC;
2021;72;TECNOLOGIA EM ANALISE E DESENVOLVIMENTO DE SISTEMAS;Tecnologico;23700;Faculdade de Tecnologia de Ferraz de Vasconcelos;;Faculdade;Publica Estadual;1458085;Educacao Presencial;3515707;Ferraz de Vasconcelos;SP;27;26;"36,088";"3,034";"39,369";"3,731";"3,557";4;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;10;PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA;PUCPR;Universidade;Privada sem fins lucrativos;1427323;Educacao a Distancia;4106902;Curitiba;PR;21;18;"39,433";"3,835";"54,488";"4,685";"4,473";5;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Universidade;Privada sem fins lucrativos;1116731;Educacao a Distancia;4318705;Sao Leopoldo;RS;71;44;"36,106";"3,316";"44,231";"3,109";"3,161";4;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;19;PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS;PUC-CAMPINAS;Universidade;Privada sem fins lucrativos;119592;Educacao Presencial;3509502;Campinas;SP;34;27;"33,248";"2,87";"38,881";"2,287";"2,432";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;23;UNIVERSIDADE FEEVALE;FEEVALE;Universidade;Privada sem fins lucrativos;1203333;Educacao a Distancia;4313409;Novo Hamburgo;RS;2;2;"46,9";5;"30,6";"1,014";"2,01";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;37;FACULDADE DE TECNOLOGIA DE JAHU;FATEC-JAHU;Faculdade;Publica Estadual;2388;Educacao Presencial;3525300;Jau;SP;63;43;"37,453";"3,526";"41,951";"2,758";"2,95";4;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;135;Claretiano - Centro Universitario;CLARETIANOBT;Centro Universitario;Privada sem fins lucrativos;115902;Educacao a Distancia;3505906;Batatais;SP;19;14;"33,7";"2,94";"36,528";"1,925";"2,179";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;123803;Educacao a Distancia;3170107;Uberaba;MG;16;11;"37,909";"3,597";"34,454";"1,606";"2,104";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;146;CENTRO UNIVERSITARIO DE RIO PRETO;UNIRP;Centro Universitario;Privada com fins lucrativos;56270;Educacao Presencial;3549805;Sao Jose do Rio Preto;SP;3;2;"14,85";0;"33,45";"1,452";"1,089";2;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;163;UNIVERSIDADE ESTACIO DE SA;UNESA;Universidade;Privada com fins lucrativos;70259;Educacao Presencial;3304557;Rio de Janeiro;RJ;9;3;"32,4";"2,737";"38,966";"2,3";"2,409";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;163;UNIVERSIDADE ESTACIO DE SA;UNESA;Universidade;Privada com fins lucrativos;1119481;Educacao a Distancia;3304557;Rio de Janeiro;RJ;681;249;"28,719";"2,163";"37,746";"2,112";"2,125";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;163;UNIVERSIDADE ESTACIO DE SA;UNESA;Universidade;Privada com fins lucrativos;1139020;Educacao Presencial;3304557;Rio de Janeiro;RJ;30;23;"27,66";"1,998";"45,026";"3,231";"2,923";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;1452878;Educacao a Distancia;3304557;Rio de Janeiro;RJ;11;5;"30,26";"2,404";"47,24";"3,571";"3,279";4;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;167;UNIVERSIDADE METODISTA DE SAO PAULO;UMESP;Universidade;Privada sem fins lucrativos;1271935;Educacao Presencial;3548708;Sao Bernardo do Campo;SP;15;4;"25,35";"1,638";"32,975";"1,379";"1,444";2;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;203;UNIVERSIDADE SAO JUDAS TADEU;USJT;Universidade;Privada com fins lucrativos;1474142;Educacao Presencial;3550308;Sao Paulo;SP;20;13;"24,707";"1,537";"35,207";"1,722";"1,676";2;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Privada com fins lucrativos;1258541;Educacao a Distancia;3550308;Sao Paulo;SP;187;99;"30,591";"2,455";"36,871";"1,978";"2,097";3;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Privada com fins lucrativos;1454404;Educacao Presencial;3550308;Sao Paulo;SP;17;13;"22,776";"1,236";"34,076";"1,548";"1,47";2;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Privada com fins lucrativos;1454405;Educacao Presencial;3550308;Sao Paulo;SP;30;27;"20,325";"0,854";"29,829";"0,895";"0,885";1;
2021;6409;TECNOLOGIA EM GESTAO DA TECNOLOGIA DA INFORMACAO;Tecnologico;242;CENTRO UNIVERSITARIO ANHANGUERA PITAGORAS AMPLI;;Centro Universitario;Privada com fins lucrativos;1296032;Educacao Presencial;3547809;Santo Andre;SP;3;2;"21,7";"1,068";"40,4";"2,52";"2,157";3;
